assignment_id,code_version,n_reference,n_selected,is_ranked,response_time_s
156,birds-1-adaptive,2,1,0,3.495
156,birds-1-adaptive,2,1,0,2.141
156,birds-1-adaptive,2,1,0,2.12
156,birds-1-adaptive,2,1,0,3.204
156,birds-1-adaptive,2,1,0,2.211
156,birds-1-adaptive,2,1,0,3.263
156,birds-1-adaptive,2,1,0,2.397
156,birds-1-adaptive,2,1,0,2.344
157,birds-1-adaptive,2,1,0,15.475
157,birds-1-adaptive,2,1,0,4.305
157,birds-1-adaptive,2,1,0,2.359
157,birds-1-adaptive,2,1,0,4.796
157,birds-1-adaptive,2,1,0,2.655
157,birds-1-adaptive,2,1,0,2.175
157,birds-1-adaptive,2,1,0,12.052
157,birds-1-adaptive,2,1,0,2.463
157,birds-1-adaptive,2,1,0,4.805
157,birds-1-adaptive,2,1,0,4.442
157,birds-1-adaptive,2,1,0,10.494
157,birds-1-adaptive,2,1,0,8.428
157,birds-1-adaptive,2,1,0,2.812
157,birds-1-adaptive,2,1,0,3.687
157,birds-1-adaptive,2,1,0,4.282
157,birds-1-adaptive,2,1,0,10.367
157,birds-1-adaptive,2,1,0,2.522
157,birds-1-adaptive,2,1,0,2.402
157,birds-1-adaptive,2,1,0,3.881
157,birds-1-adaptive,2,1,0,7.104
157,birds-1-adaptive,2,1,0,6.115
157,birds-1-adaptive,2,1,0,4.35
157,birds-1-adaptive,2,1,0,3.766
157,birds-1-adaptive,2,1,0,12.201
157,birds-1-adaptive,2,1,0,2.475
157,birds-1-adaptive,2,1,0,7.088
157,birds-1-adaptive,2,1,0,3.212
157,birds-1-adaptive,2,1,0,2.923
157,birds-1-adaptive,2,1,0,3.214
157,birds-1-adaptive,2,1,0,6.431
157,birds-1-adaptive,2,1,0,2.383
157,birds-1-adaptive,2,1,0,3.055
157,birds-1-adaptive,2,1,0,27.179
157,birds-1-adaptive,2,1,0,2.24
157,birds-1-adaptive,2,1,0,2.901
157,birds-1-adaptive,2,1,0,5.053
157,birds-1-adaptive,2,1,0,9.126
157,birds-1-adaptive,2,1,0,16.33
157,birds-1-adaptive,2,1,0,19.266
157,birds-1-adaptive,2,1,0,2.228
157,birds-1-adaptive,2,1,0,3.087
157,birds-1-adaptive,2,1,0,8.692
157,birds-1-adaptive,2,1,0,11.434
157,birds-1-adaptive,2,1,0,10.172
157,birds-1-adaptive,2,1,0,6.076
157,birds-1-adaptive,2,1,0,7.604
157,birds-1-adaptive,2,1,0,2.293
157,birds-1-adaptive,2,1,0,2.93
157,birds-1-adaptive,2,1,0,7.418
157,birds-1-adaptive,2,1,0,4.351
157,birds-1-adaptive,2,1,0,7.33
157,birds-1-adaptive,2,1,0,3.816
157,birds-1-adaptive,2,1,0,5.772
157,birds-1-adaptive,2,1,0,4.48
157,birds-1-adaptive,2,1,0,4.731
157,birds-1-adaptive,2,1,0,15.886
157,birds-1-adaptive,2,1,0,2.573
157,birds-1-adaptive,2,1,0,3.672
157,birds-1-adaptive,2,1,0,12.984
157,birds-1-adaptive,2,1,0,2.57
157,birds-1-adaptive,2,1,0,7.393
157,birds-1-adaptive,2,1,0,2.13
157,birds-1-adaptive,2,1,0,2.559
157,birds-1-adaptive,2,1,0,22.883
157,birds-1-adaptive,2,1,0,7.111
157,birds-1-adaptive,2,1,0,3.048
157,birds-1-adaptive,2,1,0,3.098
157,birds-1-adaptive,2,1,0,2.977
157,birds-1-adaptive,2,1,0,18.152
157,birds-1-adaptive,2,1,0,8.638
157,birds-1-adaptive,2,1,0,2.45
157,birds-1-adaptive,2,1,0,2.292
157,birds-1-adaptive,2,1,0,9.466
157,birds-1-adaptive,2,1,0,4.649
157,birds-1-adaptive,2,1,0,2.539
157,birds-1-adaptive,2,1,0,3.101
157,birds-1-adaptive,2,1,0,6.636
157,birds-1-adaptive,2,1,0,6.618
157,birds-1-adaptive,2,1,0,2.735
157,birds-1-adaptive,2,1,0,9.987
157,birds-1-adaptive,2,1,0,6.571
157,birds-1-adaptive,2,1,0,2.91
157,birds-1-adaptive,2,1,0,4.207
157,birds-1-adaptive,2,1,0,4.435
157,birds-1-adaptive,2,1,0,9.973
157,birds-1-adaptive,2,1,0,4.267
157,birds-1-adaptive,2,1,0,9.185
157,birds-1-adaptive,2,1,0,7.154
157,birds-1-adaptive,2,1,0,2.397
157,birds-1-adaptive,2,1,0,7.985
158,birds-1-adaptive,2,1,0,12.325
158,birds-1-adaptive,2,1,0,1.908
158,birds-1-adaptive,2,1,0,2.626
158,birds-1-adaptive,2,1,0,4.823
158,birds-1-adaptive,2,1,0,3.128
158,birds-1-adaptive,2,1,0,6.427
158,birds-1-adaptive,2,1,0,3.203
158,birds-1-adaptive,2,1,0,1.376
158,birds-1-adaptive,2,1,0,2.141
158,birds-1-adaptive,2,1,0,1.869
158,birds-1-adaptive,2,1,0,1.942
158,birds-1-adaptive,2,1,0,2.283
158,birds-1-adaptive,2,1,0,6.344
158,birds-1-adaptive,2,1,0,2.682
158,birds-1-adaptive,2,1,0,1.834
158,birds-1-adaptive,2,1,0,3.771
158,birds-1-adaptive,2,1,0,1.679
158,birds-1-adaptive,2,1,0,1.84
158,birds-1-adaptive,2,1,0,1.888
158,birds-1-adaptive,2,1,0,2.11
158,birds-1-adaptive,2,1,0,1.505
158,birds-1-adaptive,2,1,0,2.355
158,birds-1-adaptive,2,1,0,3.699
158,birds-1-adaptive,2,1,0,2.129
158,birds-1-adaptive,2,1,0,2.416
158,birds-1-adaptive,2,1,0,2.418
158,birds-1-adaptive,2,1,0,2.285
158,birds-1-adaptive,2,1,0,2.088
158,birds-1-adaptive,2,1,0,1.785
158,birds-1-adaptive,2,1,0,1.916
158,birds-1-adaptive,2,1,0,2.517
158,birds-1-adaptive,2,1,0,4.426
158,birds-1-adaptive,2,1,0,1.798
158,birds-1-adaptive,2,1,0,3.187
158,birds-1-adaptive,2,1,0,1.847
158,birds-1-adaptive,2,1,0,1.292
158,birds-1-adaptive,2,1,0,2.367
158,birds-1-adaptive,2,1,0,4.186
158,birds-1-adaptive,2,1,0,1.389
158,birds-1-adaptive,2,1,0,1.346
158,birds-1-adaptive,2,1,0,1.474
158,birds-1-adaptive,2,1,0,2.623
158,birds-1-adaptive,2,1,0,1.908
158,birds-1-adaptive,2,1,0,1.589
158,birds-1-adaptive,2,1,0,1.35
158,birds-1-adaptive,2,1,0,1.556
158,birds-1-adaptive,2,1,0,1.467
158,birds-1-adaptive,2,1,0,2.401
158,birds-1-adaptive,2,1,0,1.841
158,birds-1-adaptive,2,1,0,1.657
158,birds-1-adaptive,2,1,0,1.357
158,birds-1-adaptive,2,1,0,1.453
158,birds-1-adaptive,2,1,0,4.65
158,birds-1-adaptive,2,1,0,1.787
158,birds-1-adaptive,2,1,0,2.461
158,birds-1-adaptive,2,1,0,1.763
158,birds-1-adaptive,2,1,0,1.98
158,birds-1-adaptive,2,1,0,2.552
158,birds-1-adaptive,2,1,0,1.825
158,birds-1-adaptive,2,1,0,1.596
158,birds-1-adaptive,2,1,0,2.621
158,birds-1-adaptive,2,1,0,7.68
158,birds-1-adaptive,2,1,0,1.806
158,birds-1-adaptive,2,1,0,3.108
158,birds-1-adaptive,2,1,0,7.071
158,birds-1-adaptive,2,1,0,1.642
158,birds-1-adaptive,2,1,0,1.673
158,birds-1-adaptive,2,1,0,2.131
158,birds-1-adaptive,2,1,0,1.304
158,birds-1-adaptive,2,1,0,1.847
158,birds-1-adaptive,2,1,0,1.672
158,birds-1-adaptive,2,1,0,1.352
158,birds-1-adaptive,2,1,0,1.403
158,birds-1-adaptive,2,1,0,1.198
158,birds-1-adaptive,2,1,0,2.915
158,birds-1-adaptive,2,1,0,2.513
158,birds-1-adaptive,2,1,0,1.493
158,birds-1-adaptive,2,1,0,1.674
158,birds-1-adaptive,2,1,0,1.455
158,birds-1-adaptive,2,1,0,1.608
158,birds-1-adaptive,2,1,0,5.881
158,birds-1-adaptive,2,1,0,3.706
158,birds-1-adaptive,2,1,0,2.068
158,birds-1-adaptive,2,1,0,3.643
158,birds-1-adaptive,2,1,0,2.766
158,birds-1-adaptive,2,1,0,1.851
158,birds-1-adaptive,2,1,0,1.794
158,birds-1-adaptive,2,1,0,2.174
158,birds-1-adaptive,2,1,0,1.636
158,birds-1-adaptive,2,1,0,3.686
160,birds-1-adaptive,2,1,0,18.358
160,birds-1-adaptive,2,1,0,2.194
160,birds-1-adaptive,2,1,0,2.558
160,birds-1-adaptive,2,1,0,4.267
160,birds-1-adaptive,2,1,0,1.809
160,birds-1-adaptive,2,1,0,3.404
160,birds-1-adaptive,2,1,0,2.021
160,birds-1-adaptive,2,1,0,4.513
160,birds-1-adaptive,2,1,0,2.353
160,birds-1-adaptive,2,1,0,7.223
160,birds-1-adaptive,2,1,0,3.786
160,birds-1-adaptive,2,1,0,2.873
160,birds-1-adaptive,2,1,0,3.177
160,birds-1-adaptive,2,1,0,2.27
160,birds-1-adaptive,2,1,0,5.683
160,birds-1-adaptive,2,1,0,2.333
160,birds-1-adaptive,2,1,0,2.088
160,birds-1-adaptive,2,1,0,5.267
160,birds-1-adaptive,2,1,0,2.571
160,birds-1-adaptive,2,1,0,4.716
160,birds-1-adaptive,2,1,0,2.156
160,birds-1-adaptive,2,1,0,1.946
160,birds-1-adaptive,2,1,0,6.746
160,birds-1-adaptive,2,1,0,3.976
160,birds-1-adaptive,2,1,0,2.602
160,birds-1-adaptive,2,1,0,4.018
160,birds-1-adaptive,2,1,0,2.451
160,birds-1-adaptive,2,1,0,1.9
160,birds-1-adaptive,2,1,0,2.291
160,birds-1-adaptive,2,1,0,3.936
160,birds-1-adaptive,2,1,0,2.079
160,birds-1-adaptive,2,1,0,5.384
160,birds-1-adaptive,2,1,0,12.967
160,birds-1-adaptive,2,1,0,2.182
160,birds-1-adaptive,2,1,0,2.217
160,birds-1-adaptive,2,1,0,7.227
160,birds-1-adaptive,2,1,0,3.707
160,birds-1-adaptive,2,1,0,2.557
160,birds-1-adaptive,2,1,0,2.134
160,birds-1-adaptive,2,1,0,2.604
160,birds-1-adaptive,2,1,0,2.227
160,birds-1-adaptive,2,1,0,2.661
160,birds-1-adaptive,2,1,0,1.902
160,birds-1-adaptive,2,1,0,1.795
160,birds-1-adaptive,2,1,0,1.798
160,birds-1-adaptive,2,1,0,2.234
160,birds-1-adaptive,2,1,0,1.957
160,birds-1-adaptive,2,1,0,1.619
160,birds-1-adaptive,2,1,0,3.161
160,birds-1-adaptive,2,1,0,2.359
160,birds-1-adaptive,2,1,0,1.969
160,birds-1-adaptive,2,1,0,2.132
160,birds-1-adaptive,2,1,0,5.112
160,birds-1-adaptive,2,1,0,3.082
160,birds-1-adaptive,2,1,0,3.221
160,birds-1-adaptive,2,1,0,3.572
160,birds-1-adaptive,2,1,0,2.058
160,birds-1-adaptive,2,1,0,2.23
160,birds-1-adaptive,2,1,0,1.667
160,birds-1-adaptive,2,1,0,2.837
160,birds-1-adaptive,2,1,0,3.553
160,birds-1-adaptive,2,1,0,3.178
160,birds-1-adaptive,2,1,0,2.489
160,birds-1-adaptive,2,1,0,1.856
160,birds-1-adaptive,2,1,0,2.836
160,birds-1-adaptive,2,1,0,2.015
160,birds-1-adaptive,2,1,0,1.972
160,birds-1-adaptive,2,1,0,2.748
160,birds-1-adaptive,2,1,0,1.923
160,birds-1-adaptive,2,1,0,3.03
160,birds-1-adaptive,2,1,0,4.125
160,birds-1-adaptive,2,1,0,7.502
160,birds-1-adaptive,2,1,0,2.845
160,birds-1-adaptive,2,1,0,6.572
160,birds-1-adaptive,2,1,0,4.109
160,birds-1-adaptive,2,1,0,1.636
160,birds-1-adaptive,2,1,0,4.655
160,birds-1-adaptive,2,1,0,4.023
160,birds-1-adaptive,2,1,0,1.848
160,birds-1-adaptive,2,1,0,4.867
160,birds-1-adaptive,2,1,0,3.234
160,birds-1-adaptive,2,1,0,2.078
160,birds-1-adaptive,2,1,0,6.041
160,birds-1-adaptive,2,1,0,3.08
160,birds-1-adaptive,2,1,0,3.689
160,birds-1-adaptive,2,1,0,2.601
160,birds-1-adaptive,2,1,0,2.811
160,birds-1-adaptive,2,1,0,3.816
160,birds-1-adaptive,2,1,0,3.751
160,birds-1-adaptive,2,1,0,3.144
162,birds-1-adaptive,2,1,0,10.966
162,birds-1-adaptive,2,1,0,4.778
162,birds-1-adaptive,2,1,0,2.243
162,birds-1-adaptive,2,1,0,2.863
162,birds-1-adaptive,2,1,0,3.668
162,birds-1-adaptive,2,1,0,3.621
162,birds-1-adaptive,2,1,0,3.309
162,birds-1-adaptive,2,1,0,2.031
162,birds-1-adaptive,2,1,0,2.001
162,birds-1-adaptive,2,1,0,7.395
162,birds-1-adaptive,2,1,0,2.632
162,birds-1-adaptive,2,1,0,3.567
162,birds-1-adaptive,2,1,0,3.784
162,birds-1-adaptive,2,1,0,2.815
162,birds-1-adaptive,2,1,0,2.947
162,birds-1-adaptive,2,1,0,2.489
162,birds-1-adaptive,2,1,0,2.159
162,birds-1-adaptive,2,1,0,2.173
162,birds-1-adaptive,2,1,0,4.182
162,birds-1-adaptive,2,1,0,4.734
162,birds-1-adaptive,2,1,0,2.055
162,birds-1-adaptive,2,1,0,2.701
162,birds-1-adaptive,2,1,0,2.348
162,birds-1-adaptive,2,1,0,2.256
162,birds-1-adaptive,2,1,0,4.914
162,birds-1-adaptive,2,1,0,2.048
162,birds-1-adaptive,2,1,0,2.677
162,birds-1-adaptive,2,1,0,2.412
162,birds-1-adaptive,2,1,0,6.021
162,birds-1-adaptive,2,1,0,3.28
162,birds-1-adaptive,2,1,0,2.613
162,birds-1-adaptive,2,1,0,3.298
162,birds-1-adaptive,2,1,0,2.974
162,birds-1-adaptive,2,1,0,2.129
162,birds-1-adaptive,2,1,0,2.107
162,birds-1-adaptive,2,1,0,2.267
162,birds-1-adaptive,2,1,0,2.252
162,birds-1-adaptive,2,1,0,3.167
162,birds-1-adaptive,2,1,0,2.436
162,birds-1-adaptive,2,1,0,2.925
162,birds-1-adaptive,2,1,0,2.142
162,birds-1-adaptive,2,1,0,3.139
162,birds-1-adaptive,2,1,0,2.102
162,birds-1-adaptive,2,1,0,3.136
162,birds-1-adaptive,2,1,0,2.319
162,birds-1-adaptive,2,1,0,3.436
162,birds-1-adaptive,2,1,0,1.729
162,birds-1-adaptive,2,1,0,2.382
162,birds-1-adaptive,2,1,0,1.745
162,birds-1-adaptive,2,1,0,1.829
162,birds-1-adaptive,2,1,0,4.169
162,birds-1-adaptive,2,1,0,3.185
162,birds-1-adaptive,2,1,0,4.357
162,birds-1-adaptive,2,1,0,4.198
162,birds-1-adaptive,2,1,0,3.104
162,birds-1-adaptive,2,1,0,2.905
162,birds-1-adaptive,2,1,0,2.327
162,birds-1-adaptive,2,1,0,7.207
162,birds-1-adaptive,2,1,0,2.864
162,birds-1-adaptive,2,1,0,3.33
162,birds-1-adaptive,2,1,0,3.771
162,birds-1-adaptive,2,1,0,2.157
162,birds-1-adaptive,2,1,0,2.265
162,birds-1-adaptive,2,1,0,1.869
162,birds-1-adaptive,2,1,0,1.889
162,birds-1-adaptive,2,1,0,2.935
162,birds-1-adaptive,2,1,0,2.597
162,birds-1-adaptive,2,1,0,3.91
162,birds-1-adaptive,2,1,0,2.076
162,birds-1-adaptive,2,1,0,2
162,birds-1-adaptive,2,1,0,3.011
162,birds-1-adaptive,2,1,0,8.268
162,birds-1-adaptive,2,1,0,4.825
162,birds-1-adaptive,2,1,0,2.099
162,birds-1-adaptive,2,1,0,1.93
162,birds-1-adaptive,2,1,0,3.281
162,birds-1-adaptive,2,1,0,2.236
162,birds-1-adaptive,2,1,0,2.804
162,birds-1-adaptive,2,1,0,2.041
162,birds-1-adaptive,2,1,0,1.587
162,birds-1-adaptive,2,1,0,2.965
162,birds-1-adaptive,2,1,0,3.466
162,birds-1-adaptive,2,1,0,2.172
162,birds-1-adaptive,2,1,0,2.306
162,birds-1-adaptive,2,1,0,2.886
162,birds-1-adaptive,2,1,0,4.652
162,birds-1-adaptive,2,1,0,1.945
162,birds-1-adaptive,2,1,0,3.839
162,birds-1-adaptive,2,1,0,2.23
162,birds-1-adaptive,2,1,0,1.874
163,birds-1-adaptive,2,1,0,23.09
163,birds-1-adaptive,2,1,0,2.862
163,birds-1-adaptive,2,1,0,6.356
163,birds-1-adaptive,2,1,0,2.435
163,birds-1-adaptive,2,1,0,2.842
163,birds-1-adaptive,2,1,0,3.876
163,birds-1-adaptive,2,1,0,3.688
163,birds-1-adaptive,2,1,0,4.774
163,birds-1-adaptive,2,1,0,2.727
163,birds-1-adaptive,2,1,0,3.366
163,birds-1-adaptive,2,1,0,2.185
163,birds-1-adaptive,2,1,0,4.682
163,birds-1-adaptive,2,1,0,4.173
163,birds-1-adaptive,2,1,0,3.504
163,birds-1-adaptive,2,1,0,4.371
163,birds-1-adaptive,2,1,0,2.43
163,birds-1-adaptive,2,1,0,2.368
163,birds-1-adaptive,2,1,0,3.312
163,birds-1-adaptive,2,1,0,3.699
163,birds-1-adaptive,2,1,0,7.443
163,birds-1-adaptive,2,1,0,3.699
163,birds-1-adaptive,2,1,0,2.594
163,birds-1-adaptive,2,1,0,1.854
163,birds-1-adaptive,2,1,0,2.082
163,birds-1-adaptive,2,1,0,5.876
163,birds-1-adaptive,2,1,0,2.097
163,birds-1-adaptive,2,1,0,2.324
163,birds-1-adaptive,2,1,0,3.322
163,birds-1-adaptive,2,1,0,2.275
163,birds-1-adaptive,2,1,0,3.527
163,birds-1-adaptive,2,1,0,5.024
163,birds-1-adaptive,2,1,0,3.598
163,birds-1-adaptive,2,1,0,2.23
163,birds-1-adaptive,2,1,0,2.1
163,birds-1-adaptive,2,1,0,2.454
163,birds-1-adaptive,2,1,0,3.398
163,birds-1-adaptive,2,1,0,7.686
163,birds-1-adaptive,2,1,0,3.256
163,birds-1-adaptive,2,1,0,5.372
163,birds-1-adaptive,2,1,0,2.281
163,birds-1-adaptive,2,1,0,2.476
163,birds-1-adaptive,2,1,0,3.8
163,birds-1-adaptive,2,1,0,4.105
163,birds-1-adaptive,2,1,0,2.685
163,birds-1-adaptive,2,1,0,2.234
163,birds-1-adaptive,2,1,0,6.699
163,birds-1-adaptive,2,1,0,3.202
163,birds-1-adaptive,2,1,0,2.629
163,birds-1-adaptive,2,1,0,2.762
163,birds-1-adaptive,2,1,0,3.303
163,birds-1-adaptive,2,1,0,4.145
163,birds-1-adaptive,2,1,0,3.434
163,birds-1-adaptive,2,1,0,7.989
163,birds-1-adaptive,2,1,0,4.43
163,birds-1-adaptive,2,1,0,2.34
163,birds-1-adaptive,2,1,0,3.089
163,birds-1-adaptive,2,1,0,7.154
163,birds-1-adaptive,2,1,0,4.984
163,birds-1-adaptive,2,1,0,5.425
163,birds-1-adaptive,2,1,0,5.553
163,birds-1-adaptive,2,1,0,7.719
163,birds-1-adaptive,2,1,0,1.793
163,birds-1-adaptive,2,1,0,3.294
163,birds-1-adaptive,2,1,0,4.761
163,birds-1-adaptive,2,1,0,2.489
163,birds-1-adaptive,2,1,0,2.074
163,birds-1-adaptive,2,1,0,4.88
163,birds-1-adaptive,2,1,0,10.265
163,birds-1-adaptive,2,1,0,5.438
163,birds-1-adaptive,2,1,0,12.852
163,birds-1-adaptive,2,1,0,4.351
163,birds-1-adaptive,2,1,0,6.088
163,birds-1-adaptive,2,1,0,4.295
163,birds-1-adaptive,2,1,0,2.406
163,birds-1-adaptive,2,1,0,2.816
163,birds-1-adaptive,2,1,0,6.601
163,birds-1-adaptive,2,1,0,3.547
163,birds-1-adaptive,2,1,0,2.445
163,birds-1-adaptive,2,1,0,3.887
163,birds-1-adaptive,2,1,0,4.488
163,birds-1-adaptive,2,1,0,5.508
163,birds-1-adaptive,2,1,0,2.685
163,birds-1-adaptive,2,1,0,3.048
163,birds-1-adaptive,2,1,0,4.739
163,birds-1-adaptive,2,1,0,3.865
163,birds-1-adaptive,2,1,0,2.741
163,birds-1-adaptive,2,1,0,4.73
163,birds-1-adaptive,2,1,0,10.814
163,birds-1-adaptive,2,1,0,2.96
163,birds-1-adaptive,2,1,0,3.96
165,birds-1-adaptive,2,1,0,12.141
165,birds-1-adaptive,2,1,0,3.502
165,birds-1-adaptive,2,1,0,2.681
165,birds-1-adaptive,2,1,0,2.136
165,birds-1-adaptive,2,1,0,3.001
165,birds-1-adaptive,2,1,0,4.032
165,birds-1-adaptive,2,1,0,2.602
165,birds-1-adaptive,2,1,0,2.765
165,birds-1-adaptive,2,1,0,2.482
165,birds-1-adaptive,2,1,0,2.153
165,birds-1-adaptive,2,1,0,3.354
165,birds-1-adaptive,2,1,0,2.66
165,birds-1-adaptive,2,1,0,3.154
165,birds-1-adaptive,2,1,0,3.459
165,birds-1-adaptive,2,1,0,2.58
165,birds-1-adaptive,2,1,0,2.948
165,birds-1-adaptive,2,1,0,4.189
165,birds-1-adaptive,2,1,0,3.092
165,birds-1-adaptive,2,1,0,2.391
165,birds-1-adaptive,2,1,0,2.535
165,birds-1-adaptive,2,1,0,3.765
165,birds-1-adaptive,2,1,0,2.245
165,birds-1-adaptive,2,1,0,3.428
165,birds-1-adaptive,2,1,0,2.844
165,birds-1-adaptive,2,1,0,3.474
165,birds-1-adaptive,2,1,0,2.504
165,birds-1-adaptive,2,1,0,2.269
165,birds-1-adaptive,2,1,0,1.987
165,birds-1-adaptive,2,1,0,3.239
165,birds-1-adaptive,2,1,0,2.254
165,birds-1-adaptive,2,1,0,2.206
165,birds-1-adaptive,2,1,0,3.829
165,birds-1-adaptive,2,1,0,4.428
165,birds-1-adaptive,2,1,0,2.257
165,birds-1-adaptive,2,1,0,2.334
165,birds-1-adaptive,2,1,0,2.177
165,birds-1-adaptive,2,1,0,2.098
165,birds-1-adaptive,2,1,0,2.835
165,birds-1-adaptive,2,1,0,3.012
165,birds-1-adaptive,2,1,0,2.052
165,birds-1-adaptive,2,1,0,2.681
165,birds-1-adaptive,2,1,0,3.946
165,birds-1-adaptive,2,1,0,2.362
165,birds-1-adaptive,2,1,0,2.926
165,birds-1-adaptive,2,1,0,3.485
165,birds-1-adaptive,2,1,0,3.667
165,birds-1-adaptive,2,1,0,2.619
165,birds-1-adaptive,2,1,0,2.471
165,birds-1-adaptive,2,1,0,2.836
165,birds-1-adaptive,2,1,0,2.463
165,birds-1-adaptive,2,1,0,3.173
165,birds-1-adaptive,2,1,0,2.29
165,birds-1-adaptive,2,1,0,1.92
165,birds-1-adaptive,2,1,0,6.137
165,birds-1-adaptive,2,1,0,3.969
165,birds-1-adaptive,2,1,0,14.663
165,birds-1-adaptive,2,1,0,2.898
165,birds-1-adaptive,2,1,0,3.053
165,birds-1-adaptive,2,1,0,3.774
165,birds-1-adaptive,2,1,0,4.377
165,birds-1-adaptive,2,1,0,2.771
165,birds-1-adaptive,2,1,0,2.415
165,birds-1-adaptive,2,1,0,2.57
165,birds-1-adaptive,2,1,0,2.349
165,birds-1-adaptive,2,1,0,2.344
165,birds-1-adaptive,2,1,0,1.931
165,birds-1-adaptive,2,1,0,8.466
165,birds-1-adaptive,2,1,0,3.136
165,birds-1-adaptive,2,1,0,2.911
165,birds-1-adaptive,2,1,0,3.626
165,birds-1-adaptive,2,1,0,3.462
165,birds-1-adaptive,2,1,0,5.19
165,birds-1-adaptive,2,1,0,4.092
165,birds-1-adaptive,2,1,0,2.602
165,birds-1-adaptive,2,1,0,2.479
165,birds-1-adaptive,2,1,0,1.94
165,birds-1-adaptive,2,1,0,3.266
165,birds-1-adaptive,2,1,0,1.982
165,birds-1-adaptive,2,1,0,2.716
165,birds-1-adaptive,2,1,0,2.435
165,birds-1-adaptive,2,1,0,2.295
165,birds-1-adaptive,2,1,0,1.872
165,birds-1-adaptive,2,1,0,3.035
165,birds-1-adaptive,2,1,0,3.921
165,birds-1-adaptive,2,1,0,5.84
165,birds-1-adaptive,2,1,0,2.251
165,birds-1-adaptive,2,1,0,3.203
165,birds-1-adaptive,2,1,0,4.112
165,birds-1-adaptive,2,1,0,2.205
165,birds-1-adaptive,2,1,0,1.738
166,birds-1-adaptive,2,1,0,20.83
166,birds-1-adaptive,2,1,0,2.602
166,birds-1-adaptive,2,1,0,2.733
166,birds-1-adaptive,2,1,0,4.309
166,birds-1-adaptive,2,1,0,8.936
166,birds-1-adaptive,2,1,0,2.999
166,birds-1-adaptive,2,1,0,3.112
166,birds-1-adaptive,2,1,0,2.701
166,birds-1-adaptive,2,1,0,4.838
166,birds-1-adaptive,2,1,0,4.159
166,birds-1-adaptive,2,1,0,4.094
166,birds-1-adaptive,2,1,0,2.201
166,birds-1-adaptive,2,1,0,3.099
166,birds-1-adaptive,2,1,0,5.239
166,birds-1-adaptive,2,1,0,2.224
166,birds-1-adaptive,2,1,0,2.371
166,birds-1-adaptive,2,1,0,3.227
166,birds-1-adaptive,2,1,0,2.827
166,birds-1-adaptive,2,1,0,4.35
166,birds-1-adaptive,2,1,0,2.827
166,birds-1-adaptive,2,1,0,3.537
166,birds-1-adaptive,2,1,0,2.433
166,birds-1-adaptive,2,1,0,2.041
166,birds-1-adaptive,2,1,0,2.485
166,birds-1-adaptive,2,1,0,2.657
166,birds-1-adaptive,2,1,0,2.741
166,birds-1-adaptive,2,1,0,3.402
166,birds-1-adaptive,2,1,0,2.329
166,birds-1-adaptive,2,1,0,2.932
166,birds-1-adaptive,2,1,0,3.727
166,birds-1-adaptive,2,1,0,7.179
166,birds-1-adaptive,2,1,0,2.361
166,birds-1-adaptive,2,1,0,3.433
166,birds-1-adaptive,2,1,0,2.079
166,birds-1-adaptive,2,1,0,3.365
166,birds-1-adaptive,2,1,0,1.668
166,birds-1-adaptive,2,1,0,7.549
166,birds-1-adaptive,2,1,0,4.963
166,birds-1-adaptive,2,1,0,4.912
166,birds-1-adaptive,2,1,0,2.782
166,birds-1-adaptive,2,1,0,4.568
166,birds-1-adaptive,2,1,0,2.092
166,birds-1-adaptive,2,1,0,2.93
166,birds-1-adaptive,2,1,0,1.857
166,birds-1-adaptive,2,1,0,2.093
166,birds-1-adaptive,2,1,0,3.827
166,birds-1-adaptive,2,1,0,3.611
166,birds-1-adaptive,2,1,0,3.192
166,birds-1-adaptive,2,1,0,4.305
166,birds-1-adaptive,2,1,0,2.407
166,birds-1-adaptive,2,1,0,2.918
166,birds-1-adaptive,2,1,0,2.86
166,birds-1-adaptive,2,1,0,3.399
166,birds-1-adaptive,2,1,0,3.753
166,birds-1-adaptive,2,1,0,5.068
166,birds-1-adaptive,2,1,0,2.613
166,birds-1-adaptive,2,1,0,4.179
166,birds-1-adaptive,2,1,0,2.487
166,birds-1-adaptive,2,1,0,3.127
166,birds-1-adaptive,2,1,0,3.026
166,birds-1-adaptive,2,1,0,2.051
166,birds-1-adaptive,2,1,0,3.694
166,birds-1-adaptive,2,1,0,4.585
166,birds-1-adaptive,2,1,0,3.498
166,birds-1-adaptive,2,1,0,2.142
166,birds-1-adaptive,2,1,0,2.013
166,birds-1-adaptive,2,1,0,4.531
166,birds-1-adaptive,2,1,0,2.88
166,birds-1-adaptive,2,1,0,2.624
166,birds-1-adaptive,2,1,0,2.382
166,birds-1-adaptive,2,1,0,1.905
166,birds-1-adaptive,2,1,0,3.963
166,birds-1-adaptive,2,1,0,2.386
166,birds-1-adaptive,2,1,0,8.044
166,birds-1-adaptive,2,1,0,3.034
166,birds-1-adaptive,2,1,0,3.784
166,birds-1-adaptive,2,1,0,2.405
166,birds-1-adaptive,2,1,0,2.3
166,birds-1-adaptive,2,1,0,4.259
166,birds-1-adaptive,2,1,0,2.91
166,birds-1-adaptive,2,1,0,2.577
166,birds-1-adaptive,2,1,0,1.909
166,birds-1-adaptive,2,1,0,2.754
166,birds-1-adaptive,2,1,0,3.078
166,birds-1-adaptive,2,1,0,3.048
166,birds-1-adaptive,2,1,0,3.451
166,birds-1-adaptive,2,1,0,1.997
